TimeGenerated,DeviceName,ActionType,Query,RawData
"Aug 14, 2026 6:19:41 PM",corp-na01-bp123na,Query, SELECT * FROM customer_list LIMIT 10,2026-08-15T00:19:40.978218Z    61 Query SELECT * FROM customer_list LIMIT 10
"Aug 14, 2026 6:19:40 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer_list'","2026-08-15T00:19:40.076247Z    60 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer_list'"
"Aug 14, 2026 6:19:40 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'lower_case_table_names',2026-08-15T00:19:39.895318Z    60 Query SHOW VARIABLES LIKE 'lower_case_table_names'
"Aug 14, 2026 6:19:40 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer_list',2026-08-15T00:19:39.986160Z    60 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer_list'
"Aug 14, 2026 6:19:40 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer_list'","2026-08-15T00:19:40.166425Z    60 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer_list'"
"Aug 14, 2026 6:19:40 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:19:40.256382Z    60 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:19:40 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='customer_list' order by ordinal_position","2026-08-15T00:19:40.346816Z    60 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='customer_list' order by ordinal_position"
"Aug 14, 2026 6:19:39 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('customer_list')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-15T00:19:39.626696Z    60 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('customer_list')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:39 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:19:39.355613Z    60 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 14, 2026 6:19:39 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:19:39.444903Z    60 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:19:39 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:19:39.716960Z    60 Query set optimizer_switch=default
"Aug 14, 2026 6:19:39 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('customer_list'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-15T00:19:39.534250Z    60 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('customer_list'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:39 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:19:39.266323Z    60 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:19:39 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-15T00:19:39.176705Z    60 Query /*!40100 SET @@SQL_MODE='' */
"Aug 14, 2026 6:19:38 PM",corp-na01-bp123na,Query, SELECT * FROM customer LIMIT 10,2026-08-15T00:19:38.474314Z    59 Query SELECT * FROM customer LIMIT 10
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query," SELECT /*!40001 SQL_NO_CACHE */ `customer_id`, `store_id`, `first_name`, `last_name`, `email`, `address_id`, `active`, `create_date`, `last_update` FROM `customer` WHERE 1 LIMIT 10","2026-08-15T00:19:37.725191Z    58 Query SELECT /*!40001 SQL_NO_CACHE */ `customer_id`, `store_id`, `first_name`, `last_name`, `email`, `address_id`, `active`, `create_date`, `last_update` FROM `customer` WHERE 1 LIMIT 10"
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer'","2026-08-15T00:19:37.443849Z    58 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer'"
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer'","2026-08-15T00:19:37.348612Z    58 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer'"
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'lower_case_table_names',2026-08-15T00:19:37.160469Z    58 Query SHOW VARIABLES LIKE 'lower_case_table_names'
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('customer')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-15T00:19:36.880631Z    58 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('customer')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:19:36.974638Z    58 Query set optimizer_switch=default
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer',2026-08-15T00:19:37.254740Z    58 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'customer'
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='customer' order by ordinal_position","2026-08-15T00:19:37.631279Z    58 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='customer' order by ordinal_position"
"Aug 14, 2026 6:19:37 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:19:37.538510Z    58 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:19:36 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('customer'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-15T00:19:36.784383Z    58 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('customer'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:36 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:19:36.505858Z    58 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:19:36 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-15T00:19:36.413124Z    58 Query /*!40100 SET @@SQL_MODE='' */
"Aug 14, 2026 6:19:36 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:19:36.598803Z    58 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 14, 2026 6:19:36 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:19:36.691633Z    58 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:19:35 PM",corp-na01-bp123na,Query," SELECT /*!40001 SQL_NO_CACHE */ `country_id`, `country`, `last_update` FROM `country` WHERE 1 LIMIT 10","2026-08-15T00:19:34.874934Z    56 Query SELECT /*!40001 SQL_NO_CACHE */ `country_id`, `country`, `last_update` FROM `country` WHERE 1 LIMIT 10"
"Aug 14, 2026 6:19:35 PM",corp-na01-bp123na,Query, SELECT * FROM country LIMIT 10,2026-08-15T00:19:35.669179Z    57 Query SELECT * FROM country LIMIT 10
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:19:34.107868Z    56 Query set optimizer_switch=default
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='country' order by ordinal_position","2026-08-15T00:19:34.774836Z    56 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='country' order by ordinal_position"
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('country')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-15T00:19:34.014004Z    56 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('country')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'country'","2026-08-15T00:19:34.588159Z    56 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'country'"
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:19:34.681632Z    56 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'country'","2026-08-15T00:19:34.494673Z    56 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'country'"
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'country',2026-08-15T00:19:34.401044Z    56 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'country'
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('country'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-15T00:19:33.917811Z    56 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('country'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:34 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'lower_case_table_names',2026-08-15T00:19:34.293549Z    56 Query SHOW VARIABLES LIKE 'lower_case_table_names'
"Aug 14, 2026 6:19:33 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:19:33.638589Z    56 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:19:33 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-15T00:19:33.545382Z    56 Query /*!40100 SET @@SQL_MODE='' */
"Aug 14, 2026 6:19:33 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:19:33.731897Z    56 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 14, 2026 6:19:33 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:19:33.824796Z    56 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:19:32 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='city' order by ordinal_position","2026-08-15T00:19:32.000685Z    54 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='city' order by ordinal_position"
"Aug 14, 2026 6:19:32 PM",corp-na01-bp123na,Query," SELECT /*!40001 SQL_NO_CACHE */ `city_id`, `city`, `country_id`, `last_update` FROM `city` WHERE 1 LIMIT 10","2026-08-15T00:19:32.095535Z    54 Query SELECT /*!40001 SQL_NO_CACHE */ `city_id`, `city`, `country_id`, `last_update` FROM `city` WHERE 1 LIMIT 10"
"Aug 14, 2026 6:19:32 PM",corp-na01-bp123na,Query, SELECT * FROM city LIMIT 10,2026-08-15T00:19:32.827765Z    55 Query SELECT * FROM city LIMIT 10
"Aug 14, 2026 6:19:32 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:19:31.907645Z    54 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'city',2026-08-15T00:19:31.626794Z    54 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'city'
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'lower_case_table_names',2026-08-15T00:19:31.531748Z    54 Query SHOW VARIABLES LIKE 'lower_case_table_names'
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:19:30.967148Z    54 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:19:31.343473Z    54 Query set optimizer_switch=default
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'city'","2026-08-15T00:19:31.814185Z    54 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'city'"
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:19:30.874390Z    54 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('city')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-15T00:19:31.248831Z    54 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('city')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('city'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-15T00:19:31.152880Z    54 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('city'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:19:31.059898Z    54 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:19:31 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'city'","2026-08-15T00:19:31.720415Z    54 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'city'"
"Aug 14, 2026 6:19:30 PM",corp-na01-bp123na,Query, SELECT * FROM category LIMIT 10,2026-08-15T00:19:30.065643Z    53 Query SELECT * FROM category LIMIT 10
"Aug 14, 2026 6:19:30 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-15T00:19:30.780698Z    54 Query /*!40100 SET @@SQL_MODE='' */
"Aug 14, 2026 6:19:29 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:19:29.199012Z    52 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:19:29 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'category',2026-08-15T00:19:28.917329Z    52 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'category'
"Aug 14, 2026 6:19:29 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'category'","2026-08-15T00:19:29.105019Z    52 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'category'"
"Aug 14, 2026 6:19:29 PM",corp-na01-bp123na,Query," SELECT /*!40001 SQL_NO_CACHE */ `category_id`, `name`, `last_update` FROM `category` WHERE 1 LIMIT 10","2026-08-15T00:19:29.385816Z    52 Query SELECT /*!40001 SQL_NO_CACHE */ `category_id`, `name`, `last_update` FROM `category` WHERE 1 LIMIT 10"
"Aug 14, 2026 6:19:29 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'category'","2026-08-15T00:19:29.011141Z    52 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'category'"
"Aug 14, 2026 6:19:29 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='category' order by ordinal_position","2026-08-15T00:19:29.292086Z    52 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='category' order by ordinal_position"
